(17.0373,51.1037)
(17.029,51.1009)
(17.0353,51.1)
(17.0328,51.0975)
(17.0373,51.1037)
(17.029,51.1009)
(17.0373,51.1037)
(17.0353,51.1)
(17.0328,51.0975)
(17.0373,51.1037)
(17.0353,51.1)
(17.0328,51.0975)
(17.0373,51.1037)
(17.029,51.1009)
(17.029,51.1009)
(17.0373,51.1037)
(17.029,51.1009)
(17.029,51.1009)
(17.0373,51.1037)
(17.0373,51.1037)
(17.0373,51.1037)
(17.043,51.0983)
(17.0353,51.1)
(17.0328,51.0975)
(17.0353,51.1)
(17.0328,51.0975)
(17.043,51.0983)
(17.043,51.0983)
(17.0373,51.1037)
(17.0353,51.1)
(17.0328,51.0975)
(17.0373,51.1037)
(17.029,51.1009)
(17.0373,51.1037)
(17.029,51.1009)
(17.0373,51.1037)
(17.029,51.1009)
(17.0373,51.1037)
(17.0397,51.1077)
(17.0397,51.1077)
(17.0369,51.1051)
(17.0369,51.1051)
(17.0353,51.1)
(17.0353,51.1)
(17.0353,51.1)
(17.0353,51.1)
(17.0397,51.1077)
(17.0397,51.1077)
(17.0353,51.1)
(17.0397,51.1077)
(17.0397,51.1077)
(17.0353,51.1)
(17.0353,51.1)
(17.0397,51.1077)
(17.0397,51.1077)
(17.0353,51.1)
(17.0369,51.1051)
(17.0353,51.1)
(17.0397,51.1077)
(17.0353,51.1)
(17.0353,51.1)
(17.0397,51.1077)
(17.0353,51.1)
(17.0353,51.1)
(17.0397,51.1077)
(17.0397,51.1077)
(17.0369,51.1051)
(17.0353,51.1)
(17.0397,51.1077)
(17.0353,51.1)
(17.0397,51.1077)
(17.0353,51.1)
(17.0397,51.1077)
(17.0353,51.1)
(17.0397,51.1077)
(17.0353,51.1)
(17.0397,51.1077)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0253,51.0844)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0253,51.0844)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0253,51.0844)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0328,51.0975)
(17.0328,51.0975)
(17.0292,51.0894)
(17.0292,51.0894)
(17.0338,51.0941)
(17.0292,51.0894)
(17.0328,51.0975)
(17.0292,51.0894)
(17.0292,51.0894)
(17.0292,51.0894)
(17.0328,51.0975)
(17.0328,51.0975)
(17.0292,51.0894)
(17.0328,51.0975)
(17.0328,51.0975)
(17.0292,51.0894)
(17.0328,51.0975)
(17.0292,51.0894)
(17.0328,51.0975)
(17.0292,51.0894)
(17.0328,51.0975)
(17.0292,51.0894)
(17.0328,51.0975)
(17.0328,51.0975)
(17.0292,51.0894)
(17.0292,51.0894)
(17.0328,51.0975)
(17.0292,51.0894)
(17.0328,51.0975)
(17.0328,51.0975)
(17.0328,51.0975)
(17.0328,51.0975)
(17.0353,51.1)
(17.0353,51.1)
(17.0353,51.1)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0338,51.0941)
(17.0353,51.1)
(17.0353,51.1)
(17.0338,51.0941)
(17.0353,51.1)
(17.0339,51.0999)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0339,51.0999)
(17.0353,51.1)
(17.0304,51.0934)
(17.0339,51.0999)
(17.0339,51.0999)
(17.0304,51.0934)
(17.0353,51.1)
(17.0304,51.0934)
(17.0338,51.0941)
(17.0339,51.0999)
(17.0338,51.0941)
(17.0353,51.1)
(17.0304,51.0934)
(17.0338,51.0941)
(17.0339,51.0999)
(17.0338,51.0941)
(17.0338,51.0941)
(17.0339,51.0999)
(17.0339,51.0999)
(17.0304,51.0934)
(17.0353,51.1)
(17.0353,51.1)
(17.0304,51.0934)
(17.0304,51.0934)
(17.0353,51.1)
(17.0304,51.0934)
(17.0353,51.1)
(17.0339,51.0999)
(17.0353,51.1)
(17.0339,51.0999)
(17.0321,51.1055)
(17.0321,51.1055)
(17.0321,51.1055)
(17.0321,51.1055)
(17.0321,51.1055)
(17.0266,51.1079)
(17.0266,51.1079)
(17.0266,51.1079)
(17.0266,51.1079)
(17.029,51.1009)
(17.029,51.1009)
(17.0266,51.1079)
(17.029,51.1009)
(17.0266,51.1079)
(17.0266,51.1079)
(17.0266,51.1079)
(17.0321,51.1055)
(17.029,51.1009)
(17.029,51.1009)
(17.0321,51.1055)
(17.029,51.1009)
(17.0321,51.1055)
(17.029,51.1009)
(17.0321,51.1055)
(17.0321,51.1055)
(17.0321,51.1055)
(17.0334,51.1068)
(17.0334,51.1068)
(17.029,51.1009)
(17.0369,51.1051)
(17.029,51.1009)
(17.0334,51.1068)
(17.0334,51.1068)
(17.0334,51.1068)
(17.0334,51.1068)
(17.0334,51.1068)
(17.029,51.1009)
(17.0369,51.1051)
(17.0369,51.1051)
(17.0369,51.1051)
(17.032,51.1074)
(17.032,51.1074)
(17.032,51.1074)
(17.032,51.1074)
(17.032,51.1074)
(17.032,51.1074)
(17.032,51.1074)
(17.034,51.1086)
(17.032,51.1074)
(17.032,51.1074)
(17.034,51.1086)
(16.9947,51.0667)
(16.9947,51.0667)
(16.9947,51.0667)
(16.9947,51.0667)
(16.9996,51.0676)
(16.9874,51.0657)
(16.9874,51.0657)
(16.9996,51.0676)
(16.9874,51.0657)
(16.9996,51.0676)
(16.9874,51.0657)
(16.9874,51.0657)
(16.9874,51.0657)
(16.9996,51.0676)
(17.0035,51.0685)
(16.9947,51.0667)
(16.9947,51.0667)
(17.0035,51.0685)
(16.9947,51.0667)
(17.0035,51.0685)
(16.9947,51.0667)
(16.9947,51.0667)
(16.9947,51.0667)
(17.0035,51.0685)
(17.006,51.0717)
(16.9996,51.0676)
(16.9996,51.0676)
(17.006,51.0717)
(16.9996,51.0676)
(17.006,51.0717)
(16.9996,51.0676)
(16.9996,51.0676)
(16.9996,51.0676)
(17.006,51.0717)
(17.0072,51.0749)
(17.0035,51.0685)
(17.0035,51.0685)
(17.0072,51.0749)
(17.0035,51.0685)
(17.0072,51.0749)
(17.0035,51.0685)
(17.0035,51.0685)
(17.0035,51.0685)
(17.0072,51.0749)
(17.0082,51.0801)
(17.0082,51.0801)
(17.0082,51.0801)
(17.006,51.0717)
(17.0082,51.0801)
(17.006,51.0717)
(17.0082,51.0801)
(17.006,51.0717)
(17.0082,51.0801)
(17.006,51.0717)
(17.006,51.0717)
(17.006,51.0717)
(17.0082,51.0801)
(17.0003,51.112)
(17.0003,51.112)
(17.0003,51.112)
(17.0003,51.112)
(17.0003,51.112)
(17.0003,51.112)
(17.0027,51.1144)
(16.9934,51.1125)
(17.0027,51.1144)
(16.9934,51.1125)
(17.0027,51.1144)
(17.0027,51.1144)
(16.9934,51.1125)
(17.0027,51.1144)
(17.0027,51.1144)
(16.9934,51.1125)
(16.9934,51.1125)
(17.0004,51.1166)
(17.0003,51.112)
(17.007,51.1131)
(17.0003,51.112)
(17.007,51.1131)
(17.007,51.1131)
(17.0003,51.112)
(17.007,51.1131)
(17.007,51.1131)
(17.0003,51.112)
(17.0003,51.112)
(17.0334,51.1068)
(17.0334,51.1068)
(17.0373,51.1037)
(17.0397,51.1077)
(17.0373,51.1037)
(17.0334,51.1068)
(17.0373,51.1037)
(17.0334,51.1068)
(17.0321,51.1055)
(17.0397,51.1077)
(17.0397,51.1077)
(17.0397,51.1077)
(17.0462,51.077)
(17.0462,51.077)
(17.0462,51.077)
(17.0462,51.077)
(17.0462,51.077)
(17.0517,51.0773)
(17.0517,51.0773)
(17.04,51.0772)
(17.0517,51.0773)
(17.04,51.0772)
(17.04,51.0772)
(17.0517,51.0773)
(17.04,51.0772)
(17.04,51.0772)
(17.04,51.0772)
(17.0517,51.0773)
(17.0507,51.0795)
(17.0507,51.0795)
(17.0462,51.077)
(17.0507,51.0795)
(17.0462,51.077)
(17.0462,51.077)
(17.0507,51.0795)
(17.0462,51.077)
(17.0462,51.077)
(17.0462,51.077)
(17.0507,51.0795)
(17.0493,51.0835)
(17.0493,51.0835)
(17.0517,51.0773)
(17.0493,51.0835)
(17.0517,51.0773)
(17.0517,51.0773)
(17.0493,51.0835)
(17.0517,51.0773)
(17.0517,51.0773)
(17.0517,51.0773)
(17.0493,51.0835)
(17.0468,51.0863)
(17.0547,51.083)
(17.0468,51.0863)
(17.0547,51.083)
(17.0468,51.0863)
(17.0547,51.083)
(17.0547,51.083)
(17.0468,51.0863)
(17.0468,51.0863)
(17.0507,51.0795)
(17.0468,51.0863)
(17.0507,51.0795)
(17.0507,51.0795)
(17.0468,51.0863)
(17.0507,51.0795)
(17.0507,51.0795)
(17.0507,51.0795)
(17.0468,51.0863)
(17.0448,51.09)
(17.0493,51.0835)
(17.0448,51.09)
(17.0448,51.09)
(17.0493,51.0835)
(17.0493,51.0835)
(17.0448,51.09)
(17.0448,51.09)
(17.0493,51.0835)
(17.0448,51.09)
(17.0493,51.0835)
(17.0493,51.0835)
(17.0448,51.09)
(17.0493,51.0835)
(17.0493,51.0835)
(17.0448,51.09)
(17.0399,51.0919)
(17.0468,51.0863)
(17.0399,51.0919)
(17.0399,51.0919)
(17.0468,51.0863)
(17.0468,51.0863)
(17.0399,51.0919)
(17.0399,51.0919)
(17.0468,51.0863)
(17.0399,51.0919)
(17.0468,51.0863)
(17.0468,51.0863)
(17.0399,51.0919)
(17.0468,51.0863)
(17.0468,51.0863)
(17.0399,51.0919)
(17.0338,51.0941)
(17.0448,51.09)
(17.0338,51.0941)
(17.0338,51.0941)
(17.0448,51.09)
(17.0448,51.09)
(17.0338,51.0941)
(17.0338,51.0941)
(17.0448,51.09)
(17.0338,51.0941)
(17.0448,51.09)
(17.0448,51.09)
(17.0338,51.0941)
(17.0448,51.09)
(17.0448,51.09)
(17.0338,51.0941)
(17.0328,51.0975)
(17.0399,51.0919)
(17.0328,51.0975)
(17.0328,51.0975)
(17.0399,51.0919)
(17.0399,51.0919)
(17.0304,51.0934)
(17.0328,51.0975)
(17.0399,51.0919)
(17.0328,51.0975)
(17.0399,51.0919)
(17.0399,51.0919)
(17.0328,51.0975)
(17.0399,51.0919)
(17.0399,51.0919)
(17.0328,51.0975)
(17.0365,51.1286)
(17.0365,51.1286)
(17.0365,51.1286)
(17.0348,51.1248)
(17.0371,51.1343)
(17.0371,51.1343)
(17.0365,51.1354)
(17.0348,51.1248)
(17.0371,51.1343)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0365,51.1354)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0365,51.1354)
(17.0348,51.1248)
(17.0365,51.1354)
(17.0365,51.1354)
(17.0365,51.1354)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0413,51.1236)
(17.0348,51.1248)
(17.0365,51.1286)
(17.0365,51.1286)
(17.0348,51.1248)
(17.0365,51.1286)
(17.0348,51.1248)
(17.0413,51.1236)
(17.0348,51.1248)
(17.0365,51.1286)
(17.0348,51.1248)
(17.0413,51.1236)
(17.031,51.1225)
(17.0348,51.1248)
(17.0413,51.1236)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0413,51.1236)
(17.0413,51.1236)
(17.031,51.1225)
(17.031,51.1225)
(17.031,51.1225)
(17.0413,51.1236)
(17.0348,51.1248)
(17.0348,51.1248)
(17.031,51.1225)
(17.0348,51.1248)
(17.0365,51.1286)
(17.0348,51.1248)
(17.0413,51.1236)
(17.0348,51.1248)
(17.0413,51.1236)
(17.0348,51.1248)
(17.0413,51.1236)
(17.0348,51.1248)
(17.0413,51.1236)
(17.0365,51.1286)
(17.031,51.1225)
(17.0348,51.1248)
(17.0413,51.1236)
(17.0413,51.1236)
(17.031,51.1225)
(17.0413,51.1236)
(17.0413,51.1236)
(17.031,51.1225)
(17.0413,51.1236)
(17.035,51.121)
(17.0413,51.1236)
(17.0348,51.1248)
(17.0413,51.1236)
(17.031,51.1225)
(17.031,51.1225)
(17.031,51.1225)
(17.0348,51.1248)
(17.0413,51.1236)
(17.031,51.1225)
(17.031,51.1225)
(17.035,51.121)
(17.0365,51.1286)
(17.0348,51.1248)
(17.0365,51.1286)
(17.035,51.121)
(17.0348,51.1248)
(17.0365,51.1286)
(17.0348,51.1248)
(17.0413,51.1236)
(17.031,51.1225)
(17.0442,51.1239)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0442,51.1239)
(17.0348,51.1248)
(17.0412,51.1244)
(17.0412,51.1244)
(17.0412,51.1244)
(17.0442,51.1239)
(17.0412,51.1244)
(17.0412,51.1244)
(17.0348,51.1248)
(17.0412,51.1244)
(17.0348,51.1248)
(17.0442,51.1239)
(17.0442,51.1239)
(17.0442,51.1239)
(17.0412,51.1244)
(17.0412,51.1244)
(17.0412,51.1244)
(17.0442,51.1239)
(17.0412,51.1244)
(17.0412,51.1244)
(17.0412,51.1244)
(17.0442,51.1239)
(17.0412,51.1244)
(17.0412,51.1244)
(17.0412,51.1244)
(17.0442,51.1239)
(17.0442,51.1239)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0412,51.1244)
(17.0412,51.1244)
(17.0412,51.1244)
(17.0348,51.1248)
(17.0412,51.1244)
(17.0412,51.1244)
(17.0435,51.1215)
(17.0435,51.1215)
(17.0519,51.1223)
(17.0413,51.1236)
(17.0519,51.1223)
(17.0413,51.1236)
(17.0413,51.1236)
(17.0519,51.1223)
(17.0519,51.1223)
(17.0519,51.1223)
(17.0413,51.1236)
(17.0435,51.1215)
(17.0484,51.1267)
(17.0435,51.1215)
(17.0484,51.1267)
(17.0484,51.1267)
(17.0484,51.1267)
(17.0484,51.1267)
(17.0413,51.1236)
(17.0484,51.1267)
(17.0484,51.1267)
(17.0435,51.1215)
(17.0484,51.1267)
(17.0435,51.1215)
(17.0435,51.1215)
(17.0484,51.1267)
(17.0435,51.1215)
(17.0435,51.1215)
(17.0484,51.1267)
(17.0484,51.1267)
(17.0484,51.1267)
(17.0484,51.1267)
(17.0435,51.1215)
(17.0435,51.1215)
(17.0484,51.1267)
(17.0413,51.1236)
(17.0484,51.1267)
(17.0484,51.1267)
(17.0413,51.1236)
(17.0413,51.1236)
(17.0435,51.1215)
(17.042,51.1194)
(17.0413,51.1236)
(17.0413,51.1236)
(17.042,51.1194)
(17.0413,51.1236)
(17.042,51.1194)
(17.0442,51.1239)
(17.042,51.1194)
(17.0442,51.1239)
(17.0442,51.1239)
(17.0442,51.1239)
(17.042,51.1194)
(17.0413,51.1236)
(17.0442,51.1239)
(17.042,51.1194)
(17.042,51.1194)
(17.0442,51.1239)
(17.042,51.1194)
(17.042,51.1194)
(17.0442,51.1239)
(17.0442,51.1239)
(17.0413,51.1236)
(17.0442,51.1239)
(17.042,51.1194)
(17.042,51.1194)
(17.0413,51.1236)
(17.042,51.1194)
(17.0413,51.1236)
(17.0413,51.1236)
(17.0417,51.1167)
(17.0435,51.1215)
(17.0435,51.1215)
(17.0417,51.1167)
(17.0435,51.1215)
(17.0417,51.1167)
(17.0435,51.1215)
(17.0417,51.1167)
(17.0435,51.1215)
(17.0435,51.1215)
(17.0435,51.1215)
(17.0417,51.1167)
(17.0435,51.1215)
(17.0435,51.1215)
(17.0417,51.1167)
(17.0417,51.1167)
(17.0435,51.1215)
(17.0417,51.1167)
(17.0417,51.1167)
(17.0435,51.1215)
(17.0435,51.1215)
(17.0435,51.1215)
(17.0435,51.1215)
(17.0417,51.1167)
(17.0417,51.1167)
(17.0435,51.1215)
(17.0417,51.1167)
(17.0435,51.1215)
(17.0435,51.1215)
(17.0394,51.1127)
(17.042,51.1194)
(17.042,51.1194)
(17.0394,51.1127)
(17.042,51.1194)
(17.034,51.1171)
(17.0394,51.1127)
(17.042,51.1194)
(17.0394,51.1127)
(17.042,51.1194)
(17.042,51.1194)
(17.042,51.1194)
(17.0511,51.1161)
(17.042,51.1194)
(17.042,51.1194)
(17.0394,51.1127)
(17.0394,51.1127)
(17.042,51.1194)
(17.0394,51.1127)
(17.0394,51.1127)
(17.042,51.1194)
(17.042,51.1194)
(17.042,51.1194)
(17.042,51.1194)
(17.034,51.1171)
(17.034,51.1171)
(17.0511,51.1161)
(17.0394,51.1127)
(17.0511,51.1161)
(17.0511,51.1161)
(17.042,51.1194)
(17.0511,51.1161)
(17.0511,51.1161)
(17.042,51.1194)
(17.0394,51.1127)
(17.0511,51.1161)
(17.0511,51.1161)
(17.0511,51.1161)
(17.0511,51.1161)
(17.0511,51.1161)
(17.042,51.1194)
(17.0511,51.1161)
(17.0511,51.1161)
(17.039,51.1104)
(17.0417,51.1167)
(17.0417,51.1167)
(17.039,51.1104)
(17.0417,51.1167)
(17.039,51.1104)
(17.0417,51.1167)
(17.039,51.1104)
(17.0417,51.1167)
(17.0417,51.1167)
(17.0417,51.1167)
(17.0417,51.1167)
(17.039,51.1104)
(17.039,51.1104)
(17.0417,51.1167)
(17.039,51.1104)
(17.039,51.1104)
(17.0417,51.1167)
(17.0417,51.1167)
(17.0417,51.1167)
(17.039,51.1104)
(17.0417,51.1167)
(17.039,51.1104)
(17.0417,51.1167)
(17.0417,51.1167)
(17.0417,51.1167)
(17.0397,51.1077)
(17.0394,51.1127)
(17.0394,51.1127)
(17.0397,51.1077)
(17.0394,51.1127)
(17.0397,51.1077)
(17.0394,51.1127)
(17.0397,51.1077)
(17.0394,51.1127)
(17.0394,51.1127)
(17.0394,51.1127)
(17.0394,51.1127)
(17.0397,51.1077)
(17.0397,51.1077)
(17.0394,51.1127)
(17.0397,51.1077)
(17.0397,51.1077)
(17.0394,51.1127)
(17.0394,51.1127)
(17.0394,51.1127)
(17.0397,51.1077)
(17.0394,51.1127)
(17.0397,51.1077)
(17.0394,51.1127)
(17.0394,51.1127)
(17.0394,51.1127)
(17.0602,51.0837)
(17.0493,51.0835)
(17.0602,51.0837)
(17.0493,51.0835)
(17.0602,51.0837)
(17.0602,51.0837)
(17.0493,51.0835)
(17.0493,51.0835)
(17.0493,51.0835)
(17.0626,51.08)
(17.0547,51.083)
(17.0626,51.08)
(17.0547,51.083)
(17.0626,51.08)
(17.0626,51.08)
(17.0547,51.083)
(17.0547,51.083)
(17.0547,51.083)
(17.0636,51.0781)
(17.0602,51.0837)
(17.0636,51.0781)
(17.0602,51.0837)
(17.0636,51.0781)
(17.0636,51.0781)
(17.0602,51.0837)
(17.0602,51.0837)
(17.0602,51.0837)
(17.0626,51.08)
(17.0626,51.08)
(17.0626,51.08)
(17.0626,51.08)
(17.0626,51.08)
(17.031,51.1225)
(17.027,51.111)
(17.031,51.1225)
(17.027,51.111)
(17.031,51.1225)
(17.031,51.1225)
(17.027,51.111)
(17.031,51.1225)
(17.027,51.111)
(17.0247,51.1162)
(17.031,51.1225)
(17.031,51.1225)
(17.031,51.1225)
(17.031,51.1225)
(17.027,51.111)
(17.031,51.1225)
(17.027,51.111)
(17.031,51.1225)
(17.031,51.1225)
(17.0247,51.1162)
(17.034,51.1171)
(17.027,51.111)
(17.0247,51.1162)
(17.034,51.1171)
(17.0348,51.1248)
(17.031,51.1179)
(17.0348,51.1248)
(17.0348,51.1248)
(17.031,51.1179)
(17.0276,51.1273)
(17.0276,51.1273)
(17.031,51.1179)
(17.0276,51.1273)
(17.0348,51.1248)
(17.0276,51.1273)
(17.0348,51.1248)
(17.0348,51.1248)
(17.031,51.1179)
(17.031,51.1179)
(17.0276,51.1273)
(17.0348,51.1248)
(17.0276,51.1273)
(17.0276,51.1273)
(17.0276,51.1273)
(17.0348,51.1248)
(17.0348,51.1248)
(17.031,51.1179)
(17.0276,51.1273)
(17.031,51.1179)
(17.0276,51.1273)
(17.0276,51.1273)
(17.0348,51.1248)
(17.0276,51.1273)
(17.0348,51.1248)
(17.031,51.1179)
(17.031,51.1179)
(17.034,51.1171)
(17.034,51.1171)
(17.034,51.1171)
(17.034,51.1171)
(17.034,51.1171)
(17.0322,51.141)
(17.0365,51.1286)
(17.0365,51.1286)
(17.0322,51.141)
(17.0365,51.1286)
(17.0365,51.1286)
(17.0322,51.141)
(17.0365,51.1286)
(17.0322,51.141)
(17.0322,51.141)
(17.0322,51.141)
(17.0365,51.1286)
(17.0312,51.1442)
(17.0365,51.1354)
(17.0365,51.1354)
(17.0322,51.141)
(17.0302,51.1378)
(17.0322,51.141)
(17.0312,51.1442)
(17.0322,51.141)
(17.0312,51.1442)
(17.0322,51.141)
(17.0312,51.1442)
(17.0322,51.141)
(17.0302,51.1378)
(17.0322,51.141)
(17.0312,51.1442)
(17.0312,51.1442)
(17.0365,51.1354)
(17.0365,51.1354)
(17.0312,51.1442)
(17.0365,51.1354)
(17.0312,51.1442)
(17.0312,51.1442)
(17.0312,51.1442)
(17.0365,51.1354)
(17.0322,51.141)
(17.0302,51.1378)
(17.0303,51.1474)
(17.0322,51.141)
(17.0322,51.141)
(17.0322,51.141)
(17.0303,51.1474)
(17.0303,51.1474)
(17.0303,51.1474)
(17.0322,51.141)
(17.0303,51.1474)
(17.0303,51.1474)
(17.0322,51.141)
(17.0322,51.141)
(17.0303,51.1474)
(17.0322,51.141)
(17.0303,51.1474)
(17.0303,51.1474)
(17.0303,51.1474)
(17.0322,51.141)
(17.0322,51.141)
(17.0287,51.1503)
(17.0312,51.1442)
(17.0312,51.1442)
(17.0312,51.1442)
(17.0287,51.1503)
(17.0287,51.1503)
(17.0287,51.1503)
(17.0312,51.1442)
(17.0287,51.1503)
(17.0287,51.1503)
(17.0312,51.1442)
(17.0312,51.1442)
(17.0287,51.1503)
(17.0312,51.1442)
(17.0287,51.1503)
(17.0287,51.1503)
(17.0287,51.1503)
(17.0312,51.1442)
(17.0312,51.1442)
(17.0303,51.1474)
(17.0303,51.1474)
(17.0303,51.1474)
(17.0303,51.1474)
(17.0303,51.1474)
(17.0303,51.1474)
(17.0303,51.1474)
(17.0303,51.1474)
(17.0303,51.1474)
(17.0413,51.1236)
(17.0442,51.1239)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0442,51.1239)
(17.0348,51.1248)
(17.0442,51.1239)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0442,51.1239)
(17.0348,51.1248)
(17.0413,51.1236)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0348,51.1248)
(17.0413,51.1236)
(17.0348,51.1248)
(16.9755,51.0876)
(16.9755,51.0876)
(16.9755,51.0876)
(16.9755,51.0876)
(16.9755,51.0876)
(16.9755,51.0876)
(16.9755,51.0876)
(16.9755,51.0876)
(16.9755,51.0876)
(16.9755,51.0876)
(16.9755,51.0876)
(16.977,51.0906)
(16.9722,51.0843)
(16.9722,51.0843)
(16.9722,51.0843)
(16.977,51.0906)
(16.977,51.0906)
(16.977,51.0906)
(16.9722,51.0843)
(16.9722,51.0843)
(16.977,51.0906)
(16.977,51.0906)
(16.9722,51.0843)
(16.9722,51.0843)
(16.9722,51.0843)
(16.977,51.0906)
(16.977,51.0906)
(16.9722,51.0843)
(16.977,51.0906)
(16.977,51.0906)
(16.977,51.0906)
(16.9777,51.0923)
(16.9755,51.0876)
(16.9755,51.0876)
(16.9755,51.0876)
(16.9777,51.0923)
(16.9777,51.0923)
(16.9777,51.0923)
(16.9755,51.0876)
(16.9755,51.0876)
(16.9777,51.0923)
(16.9777,51.0923)
(16.9755,51.0876)
(16.9777,51.0923)
(16.9777,51.0923)
(16.9777,51.0923)
(16.9755,51.0876)
(16.9777,51.0923)
(16.9755,51.0876)
(16.9777,51.0923)
(16.9777,51.0923)
(16.9777,51.0923)
(16.9755,51.0876)
(16.9777,51.0923)
(16.9777,51.0923)
(16.9777,51.0923)
(16.9809,51.0947)
(16.977,51.0906)
(16.977,51.0906)
(16.977,51.0906)
(16.9809,51.0947)
(16.9809,51.0947)
(16.9809,51.0947)
(16.977,51.0906)
(16.977,51.0906)
(16.9809,51.0947)
(16.9809,51.0947)
(16.977,51.0906)
(16.9809,51.0947)
(16.977,51.0906)
(16.9809,51.0947)
(16.977,51.0906)
(16.9809,51.0947)
(16.977,51.0906)
(16.9809,51.0947)
(16.977,51.0906)
(16.977,51.0906)
(16.9809,51.0947)
(16.9809,51.0947)
(16.9809,51.0947)
(16.977,51.0906)
(16.9809,51.0947)
(16.9809,51.0947)
(16.9809,51.0947)
(16.9858,51.0959)
(16.9777,51.0923)
(16.9777,51.0923)
(16.9777,51.0923)
(16.9858,51.0959)
(16.9853,51.0918)
(16.9858,51.0959)
(16.9777,51.0923)
(16.9777,51.0923)
(16.9853,51.0918)
(16.9858,51.0959)
(16.9777,51.0923)
(16.9809,51.0947)
(16.9853,51.0918)
(16.9853,51.0918)
(16.9853,51.0918)
(16.9853,51.0918)
(16.9777,51.0923)
(16.9858,51.0959)
(16.9777,51.0923)
(16.9853,51.0918)
(16.9777,51.0923)
(16.9858,51.0959)
(16.9777,51.0923)
(16.9809,51.0947)
(16.9858,51.0959)
(16.9809,51.0947)
(16.9858,51.0959)
(16.9777,51.0923)
(16.9858,51.0959)
(16.9853,51.0918)
(16.9853,51.0918)
(16.9777,51.0923)
(16.9853,51.0918)
(16.9853,51.0918)
(16.9853,51.0918)
(16.9927,51.0976)
(16.9809,51.0947)
(16.9809,51.0947)
(16.9927,51.0976)
(16.9927,51.0976)
(16.9809,51.0947)
(16.9927,51.0976)
(16.9809,51.0947)
(16.9809,51.0947)
(16.9927,51.0976)
(16.9809,51.0947)
(16.9809,51.0947)
(16.9927,51.0976)
(16.9809,51.0947)
(16.9927,51.0976)
(16.9927,51.0976)
(16.9927,51.0976)
(16.9962,51.0984)
(16.9858,51.0959)
(16.9858,51.0959)
(16.9962,51.0984)
(16.9962,51.0984)
(16.9858,51.0959)
(16.9962,51.0984)
(16.9858,51.0959)
(16.9858,51.0959)
(16.9962,51.0984)
(16.9858,51.0959)
(16.9858,51.0959)
(16.9962,51.0984)
(16.9858,51.0959)
(16.9962,51.0984)
(16.9962,51.0984)
(16.9962,51.0984)
(17.0017,51.0997)
(16.9927,51.0976)
(16.9927,51.0976)
(17.0017,51.0997)
(17.0017,51.0997)
(16.9927,51.0976)
(17.0017,51.0997)
(16.9927,51.0976)
(16.9927,51.0976)
(17.0017,51.0997)
(16.9927,51.0976)
(16.9927,51.0976)
(17.0017,51.0997)
(16.9927,51.0976)
(17.0017,51.0997)
(17.0017,51.0997)
(17.0017,51.0997)
(17.008,51.1011)
(16.9962,51.0984)
(16.9962,51.0984)
(17.008,51.1011)
(17.008,51.1011)
(16.9962,51.0984)
(17.008,51.1011)
(16.9962,51.0984)
(16.9962,51.0984)
(17.008,51.1011)
(16.9962,51.0984)
(16.9962,51.0984)
(17.008,51.1011)
(16.9962,51.0984)
(17.008,51.1011)
(17.008,51.1011)
(17.008,51.1011)
(17.0124,51.1021)
(17.0017,51.0997)
(17.0017,51.0997)
(17.0124,51.1021)
(17.0124,51.1021)
(17.0017,51.0997)
(17.0124,51.1021)
(17.0017,51.0997)
(17.0017,51.0997)
(17.0124,51.1021)
(17.0017,51.0997)
(17.0017,51.0997)
(17.0124,51.1021)
(17.0017,51.0997)
(17.0124,51.1021)
(17.0124,51.1021)
(17.0124,51.1021)
(17.0216,51.1044)
(17.008,51.1011)
(17.008,51.1011)
(17.0216,51.1044)
(17.0216,51.1044)
(17.008,51.1011)
(17.0216,51.1044)
(17.008,51.1011)
(17.008,51.1011)
(17.0216,51.1044)
(17.008,51.1011)
(17.008,51.1011)
(17.0216,51.1044)
(17.008,51.1011)
(17.0216,51.1044)
(17.0216,51.1044)
(17.0216,51.1044)
(17.0266,51.1079)
(17.0124,51.1021)
(17.0124,51.1021)
(17.029,51.1009)
(17.029,51.1009)
(17.0124,51.1021)
